Title,Title_URL,Content
Scarab of the Lady Mutnodjmet,https://www.brooklynmuseum.org/opencollection/objects/4086,"
      Scarab of the Lady Mutnodjmetca. 1336–1327 B.C.E.    "
Stela with Sculptor’s “Signature”,https://www.brooklynmuseum.org/opencollection/objects/4139,"
      Stela with Sculptor’s “Signature”ca. 1836–1759 B.C.E.    "
Relief of Mourners Before a Tomb,https://www.brooklynmuseum.org/opencollection/objects/4166,"
      Relief of Mourners Before a Tombca. 1295–1190 B.C.E.    "
Ritual Tripod Vessel (Ding),https://www.brooklynmuseum.org/opencollection/objects/4304,"
      Ritual Tripod Vessel (Ding)12th–11th century B.C.E.    "
Figure of a Horse with Saddle,https://www.brooklynmuseum.org/opencollection/objects/4307,"
      Figure of a Horse with Saddlelate 6th century    "
Relief of Mourning Women,https://www.brooklynmuseum.org/opencollection/objects/4309,"
      Relief of Mourning Women381–343 B.C.E.    "
Grave Marker (Tumba),https://www.brooklynmuseum.org/opencollection/objects/4668,"
      KongoGrave Marker (Tumba)19th century    "
Twin Vases with Carved Stand,https://www.brooklynmuseum.org/opencollection/objects/20161,"
      Twin Vases with Carved Stand1736–1795    "
Figure of a Man,https://www.brooklynmuseum.org/opencollection/objects/44886,"
      Figure of a Manca. 3500–3300 B.C.E.    "
Wine Jar with Eight Immortals,https://www.brooklynmuseum.org/opencollection/objects/65922,"
      Wine Jar with Eight Immortals1271–1368    "
Wine Jar with Fish and Aquatic Plants,https://www.brooklynmuseum.org/opencollection/objects/66256,"
      Wine Jar with Fish and Aquatic Plants14th century    "
Relief Blocks from the Tomb of the Vizier Nespeqashuty,https://www.brooklynmuseum.org/opencollection/objects/66608,"
      Relief Blocks from the Tomb of the Vizier Nespeqashutyca. 664–610 B.C.E.    "
Ewer with Phoenix Head,https://www.brooklynmuseum.org/opencollection/objects/67869,"
      Ewer with Phoenix Headca. 10th century    "
Apkallu-figure with Armlets,https://www.brooklynmuseum.org/opencollection/objects/70567,"
      Assyrian; Ancient Near EasternApkallu-figure with Armletsca. 883–859 B.C.E.    "
Kneeling and Standing Apkallu-figures Fertilize the Sacred Tree,https://www.brooklynmuseum.org/opencollection/objects/70568,"
      Assyrian; Ancient Near EasternKneeling and Standing Apkallu-figures Fertilize the Sacred Treeca. 883–859 B.C...    "
Apkallu-figure,https://www.brooklynmuseum.org/opencollection/objects/70569,"
      Assyrian; Ancient Near EasternApkallu-figureca. 883–859 B.C.E.    "
Apkallu-figure,https://www.brooklynmuseum.org/opencollection/objects/70570,"
      Assyrian; Ancient Near EasternApkallu-figureca. 883–859 B.C.E.    "
Apkallu-figure,https://www.brooklynmuseum.org/opencollection/objects/70571,"
      Assyrian; Ancient Near EasternApkallu-figureca. 883–859 B.C.E.    "
Sacred Tree,https://www.brooklynmuseum.org/opencollection/objects/70572,"
      Assyrian; Ancient Near EasternSacred Treeca. 883–859 B.C.E.    "
Apkallu-figure Fertilizing the Sacred Tree,https://www.brooklynmuseum.org/opencollection/objects/70573,"
      Assyrian; Ancient Near EasternApkallu-figure Fertilizing the Sacred Treeca. 883–859 B.C.E.    "
Apkallu-figure Fertilizing the Sacred Tree,https://www.brooklynmuseum.org/opencollection/objects/70574,"
      Assyrian; Ancient Near EasternApkallu-figure Fertilizing the Sacred Treeca. 883–859 B.C.E.    "
Apkallu-figure Wearing Fancy Bracelets,https://www.brooklynmuseum.org/opencollection/objects/70575,"
      Assyrian; Ancient Near EasternApkallu-figure Wearing Fancy Braceletsca. 883–859 B.C.E.    "
Apkallu-figure,https://www.brooklynmuseum.org/opencollection/objects/70576,"
      Assyrian; Ancient Near EasternApkallu-figureca. 883–859 B.C.E.    "
Apkallu-figure and King Ashur-nasir-pal II,https://www.brooklynmuseum.org/opencollection/objects/70577,"
      Assyrian; Ancient Near EasternApkallu-figure and King Ashur-nasir-pal IIca. 883–859 B.C.E.    "
Pair of Crossbow Mounts,https://www.brooklynmuseum.org/opencollection/objects/97682,"
      Pair of Crossbow Mounts770–256 B.C.E.    "
Indian with Feather,https://www.brooklynmuseum.org/opencollection/objects/97841,"
      Fritz Scholder; Tamarind InstituteIndian with Feather1970–1971    "
Chest-of-Drawers,https://www.brooklynmuseum.org/opencollection/objects/116723,"
      Herter BrothersAmerican, 1865–1905Chest-of-Drawersca. 1880    "
Seated Statue of Nakhtsaes,https://www.brooklynmuseum.org/opencollection/objects/116772,"
      Seated Statue of Nakhtsaesca. 2371–2298 B.C.E.    "
Sa-ese Grinding Grain,https://www.brooklynmuseum.org/opencollection/objects/116840,"
      Sa-ese Grinding Grainca. 1390–1352 B.C.E.    "
Flask,https://www.brooklynmuseum.org/opencollection/objects/124142,"
      The Napier Company1922–presentFlask1925–1930    "
Cizhou Ware Pillow in the Form of a Tiger,https://www.brooklynmuseum.org/opencollection/objects/149031,"
      Cizhou Ware Pillow in the Form of a Tiger1182    "
Funerary Figure,https://www.brooklynmuseum.org/opencollection/objects/156762,"
      Funerary Figure3rd–2nd century B.C.E.    "
"Trout, from an untitled series known as Selection of Fish",https://www.brooklynmuseum.org/opencollection/objects/173653,"
      Utagawa HiroshigeJapanese, 1797–1858Trout, from an untitled series known as Selection of Fishca. 1832–1...    "
Jug,https://www.brooklynmuseum.org/opencollection/objects/660,"
      Jug1800–1810    "
Virgin,https://www.brooklynmuseum.org/opencollection/objects/710,"
      Hispano-PhilippineVirginprobably 18th century    "
Standing Woman,https://www.brooklynmuseum.org/opencollection/objects/1149,"
      Gaston LachaiseAmerican, born France, 1882–1935Standing Woman1955–1956    "
Virgin of Quito,https://www.brooklynmuseum.org/opencollection/objects/1171,"
      UnknownVirgin of Quitosecond half 18th century    "
Plate,https://www.brooklynmuseum.org/opencollection/objects/1275,"
      John Edwards; John Mackie FalconerPlateca. 1876    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/1278,"
      Henry Varnum PoorAmerican, 1887–1970Vaseca. 1927    "
Oyster Plate,https://www.brooklynmuseum.org/opencollection/objects/1286,"
      Thomas C. Smith; Union Porcelain WorksOyster Platepatented January 4, 1881    "
Plate,https://www.brooklynmuseum.org/opencollection/objects/1368,"
      Union Porcelain Works1863–ca. 1922Plateca. 1880    "
Plate,https://www.brooklynmuseum.org/opencollection/objects/1382,"
      Union Porcelain Works1863–ca. 1922Plateca. 1879    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/1451,"
      Otto Natzler; Gertrud NatzlerBowlca. 1955    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/1484,"
      Cowan Pottery; R.O. HummelVaseca. 1930    "
"""Grasshopper"" Highback Armchair",https://www.brooklynmuseum.org/opencollection/objects/1586,"
      Eero Saarinen; Knoll Associates""Grasshopper"" Highback ArmchairDesigned ca. 1947, Manufactured ca. 1948    "
Pitcher,https://www.brooklynmuseum.org/opencollection/objects/1620,"
      Russel Wright; Steubenville PotteryPitcherDesigned 1937; Manufactured: ca. 1938    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/1702,"
      Muncie Clay Products Co.1919–1939Vaseca. 1930    "
Tile,https://www.brooklynmuseum.org/opencollection/objects/1713,"
      International Tile CompanyTile1882–1888    "
Tile,https://www.brooklynmuseum.org/opencollection/objects/1719,"
      International Tile CompanyTile1882–1885    "
Tile,https://www.brooklynmuseum.org/opencollection/objects/1720,"
      International Tile CompanyTile1882–1888    "
Tile,https://www.brooklynmuseum.org/opencollection/objects/1721,"
      International Tile CompanyTile1882–1888    "
Beverage Cart,https://www.brooklynmuseum.org/opencollection/objects/1733,"
      Gilbert Rohde; Troy Sunshade CompanyBeverage Cartca. 1933    "
Tile,https://www.brooklynmuseum.org/opencollection/objects/1738,"
      International Tile CompanyTileca. 1885    "
Refrigerator Pitcher with Lid,https://www.brooklynmuseum.org/opencollection/objects/1754,"
      Hall China Company1903–2020Refrigerator Pitcher with Lid1940–1941    "
"Cup and Saucer, from Four-piece Place Setting, ""Tuxedo""",https://www.brooklynmuseum.org/opencollection/objects/1761,"
      Gwathmey Siegel; Swid PowellCup and Saucer, from Four-piece Place Setting, ""Tuxedo""ca. 1985    "
"Cup and Saucer from Four-Piece ""Notebook"" Setting",https://www.brooklynmuseum.org/opencollection/objects/1764,"
      Robert Venturi; Swid PowellCup and Saucer from Four-Piece ""Notebook"" Settingca. 1985    "
"Cup and Saucer, from Four-Piece ""Grandmother"" Setting",https://www.brooklynmuseum.org/opencollection/objects/1767,"
      Robert Venturi; Swid PowellCup and Saucer, from Four-Piece ""Grandmother"" Settingca. 1985    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/1818,"
      Mrs. M.E. ChichesterBowlca. 1916    "
"Teapot and Lid from Three Piece Tea Service, Kyoto Homage Pattern",https://www.brooklynmuseum.org/opencollection/objects/1830,"
      Dorothy HafnerAmerican, born 1953Teapot and Lid from Three Piece Tea Service, Kyoto Homage PatternDesig...    "
"Sugar Bowl and Lid from Three Piece Tea Service, Kyoto Homage Pattern",https://www.brooklynmuseum.org/opencollection/objects/1831,"
      Dorothy HafnerAmerican, born 1953Sugar Bowl and Lid from Three Piece Tea Service, Kyoto Homage PatternD...    "
"Creamer from Three Piece Tea Service, Kyoto Homage Pattern",https://www.brooklynmuseum.org/opencollection/objects/1832,"
      Dorothy HafnerAmerican, born 1953Creamer from Three Piece Tea Service, Kyoto Homage Pattern1987    "
Desk Lamp,https://www.brooklynmuseum.org/opencollection/objects/1833,"
      Gilbert Rohde; Mutual -Sunset Lamp Manufacturing CompanyDesk Lampca. 1933    "
Coffee Pot with Lid and Drip Spout,https://www.brooklynmuseum.org/opencollection/objects/1928,"
      Michael Graves; Swid PowellCoffee Pot with Lid and Drip SpoutDesigned 1987; Manufactured 1989–1990    "
Creamer,https://www.brooklynmuseum.org/opencollection/objects/1929,"
      Michael Graves; Swid PowellCreamerDesigned 1987; Manufactured 1989–1990    "
Sugar Bowl with Lid and Spoon,https://www.brooklynmuseum.org/opencollection/objects/1930,"
      Michael Graves; Swid PowellSugar Bowl with Lid and SpoonDesigned 1987; Manufactured 1989–1990    "
"Knife from a 5 Piece Place Setting, Sphere Pattern",https://www.brooklynmuseum.org/opencollection/objects/2028,"
      Izabel Lam; Izabel Lam International NYCKnife from a 5 Piece Place Setting, Sphere Patternca. 1990    "
"Dinner Fork from a 5 Piece Place Setting, Sphere Pattern",https://www.brooklynmuseum.org/opencollection/objects/2029,"
      Izabel Lam; Izabel Lam International NYCDinner Fork from a 5 Piece Place Setting, Sphere Patternca. 1990    "
"Salad Fork from a 5 Piece Place Setting, Sphere Pattern",https://www.brooklynmuseum.org/opencollection/objects/2030,"
      Izabel Lam; Izabel Lam International NYCSalad Fork from a 5 Piece Place Setting, Sphere Patternca. 1990    "
"Soup Spoon from a 5 Piece Place Setting, Sphere Pattern",https://www.brooklynmuseum.org/opencollection/objects/2031,"
      Izabel Lam; Izabel Lam International NYCSoup Spoon from a 5 Piece Place Setting, Sphere Patternca. 1990    "
"Teaspoon from a 5 Piece Place Setting, Sphere Pattern",https://www.brooklynmuseum.org/opencollection/objects/2032,"
      Izabel Lam; Izabel Lam International NYCTeaspoon from a 5 Piece Place Setting, Sphere Patternca. 1990    "
Peach Cup,https://www.brooklynmuseum.org/opencollection/objects/2127,"
      Peter ShireAmerican, born 1947Peach Cupca. 1980    "
"Cruet and Stopper, ""Town and Country"" Pattern",https://www.brooklynmuseum.org/opencollection/objects/2132,"
      Eva Zeisel; Red Wing PotteryCruet and Stopper, ""Town and Country"" Patternca. 1942–1943    "
"Cruet and Stopper, ""Town and Country"" Pattern",https://www.brooklynmuseum.org/opencollection/objects/2136,"
      Eva Zeisel; Red Wing PotteryCruet and Stopper, ""Town and Country"" Patternca. 1942–1943    "
Plate,https://www.brooklynmuseum.org/opencollection/objects/2144,"
      Onondaga Pottery Company1871–1966Plate1913    "
Meat Slicer,https://www.brooklynmuseum.org/opencollection/objects/2458,"
      Egmont Arens; Hobart Manufacturing Co.Meat Slicerca. 1935    "
Bottle Depicting a Hunting Scene,https://www.brooklynmuseum.org/opencollection/objects/2980,"
      Bottle Depicting a Hunting Scenefirst half 17th century    "
Paddle Doll,https://www.brooklynmuseum.org/opencollection/objects/3145,"
      Paddle Dollca. 2008–1630 B.C.E.    "
"Tall, Round-Bottomed Jar",https://www.brooklynmuseum.org/opencollection/objects/3183,"
      Tall, Round-Bottomed Jarca. 1478–1390 B.C.E.    "
"Fragment of ""Magic Knife""",https://www.brooklynmuseum.org/opencollection/objects/3185,"
      Fragment of ""Magic Knife""ca. 1759–after 1630 B.C.E.    "
"Outer Coffin of the Royal Prince, Count of Thebes, Pa-seba-khai-en-ipet",https://www.brooklynmuseum.org/opencollection/objects/3230,"
      Outer Coffin of the Royal Prince, Count of Thebes, Pa-seba-khai-en-ipetca. 1075–945 B.C.E.    "
Amphora with Painted Floral Collar,https://www.brooklynmuseum.org/opencollection/objects/3264,"
      Amphora with Painted Floral Collarca. 1292–1075 B.C.E.    "
Dagger,https://www.brooklynmuseum.org/opencollection/objects/3275,"
      Daggerca. 1539–1292 B.C.E.    "
Cartonnage of Nespanetjerenpere,https://www.brooklynmuseum.org/opencollection/objects/3357,"
      Cartonnage of Nespanetjerenpereca. 945–718 B.C.E.    "
"Overseer of the Treasury, Ptahhotep",https://www.brooklynmuseum.org/opencollection/objects/3431,"
      Overseer of the Treasury, Ptahhotep521–486 B.C.E.    "
Fragmentary Head,https://www.brooklynmuseum.org/opencollection/objects/3434,"
      Fragmentary Headca. 1759–1675 B.C.E.    "
"Statue of Queen Ankhnes-meryre II and Her Son, Pepy II",https://www.brooklynmuseum.org/opencollection/objects/3446,"
      Statue of Queen Ankhnes-meryre II and Her Son, Pepy IIca. 2288–2224 or 2194 B.C.E.    "
Statuette of a Cloaked Figure,https://www.brooklynmuseum.org/opencollection/objects/3457,"
      Statuette of a Cloaked Figureca. 1836–1759 B.C.E.    "
Princess Sobeknakht Suckling a Prince,https://www.brooklynmuseum.org/opencollection/objects/3463,"
      Princess Sobeknakht Suckling a Princeca. 1700–after 1630 B.C.E.    "
Female Figurine,https://www.brooklynmuseum.org/opencollection/objects/3481,"
      Female Figurineca. 1938–1630 B.C.E.    "
Relief of an Aged Courtier,https://www.brooklynmuseum.org/opencollection/objects/3483,"
      Relief of an Aged Courtierca. 1336–1250 B.C.E.    "
Female Figurine,https://www.brooklynmuseum.org/opencollection/objects/3491,"
      Female Figurineca. 1938–1539 B.C.E.    "
Sarcophagus,https://www.brooklynmuseum.org/opencollection/objects/3519,"
      Sarcophagusca. 2585–2532 B.C.E.    "
Coffin and Cover of Princess Mayet,https://www.brooklynmuseum.org/opencollection/objects/3575,"
      Coffin and Cover of Princess Mayetca. 2008–1957 B.C.E.    "
Alexander the Great,https://www.brooklynmuseum.org/opencollection/objects/3606,"
      Alexander the Great100 B.C.E. – 100 C.E.    "
Hatshepsut,https://www.brooklynmuseum.org/opencollection/objects/3611,"
      Hatshepsutca. 1479–1425 B.C.E.    "
Amunhotep II,https://www.brooklynmuseum.org/opencollection/objects/3621,"
      Amunhotep IIca. 1426–1400 B.C.E.    "
"Queen Ahmose, Mother of Hatshepsut",https://www.brooklynmuseum.org/opencollection/objects/3634,"
      Queen Ahmose, Mother of Hatshepsutca. 1478–1458 B.C.E.    "
Cippus of Horus on the Crocodiles,https://www.brooklynmuseum.org/opencollection/objects/3684,"
      Cippus of Horus on the Crocodiles3rd century B.C.E.    "
"Ahmose, also known as Ruru",https://www.brooklynmuseum.org/opencollection/objects/3715,"
      Ahmose, also known as Ruruca. 1478–1458 B.C.E.    "
Ceremonial Saw in the Shape of a Ma`at-Feather,https://www.brooklynmuseum.org/opencollection/objects/3740,"
      Ceremonial Saw in the Shape of a Ma`at-Featherca. 1353–1336 B.C.E.    "
Axe Blade,https://www.brooklynmuseum.org/opencollection/objects/3749,"
      Axe Bladeca. 1336–1295 B.C.E.    "
